team_id,nfl_season,nfl_week,outcome_name,observed_prediction,counterfactual_prediction,mis_value,mis_z,interval_50_low,interval_50_high,interval_90_low,interval_90_high,low_confidence_flag,model_version,data_version,generated_at
LAR,2024,1,win_pct,0.065898,0.106942,-0.041044,-0.660911,-0.064931,-0.017157,-0.099344,0.017256,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:31Z
LV,2024,1,offensive_epa_per_play,-0.035478,-0.027315,-0.008164,-0.634671,-0.011601,-0.004726,-0.016552,0.000225,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:31Z
LV,2024,1,point_diff_per_game,-5.328640,3.944989,-9.273629,-0.279755,-11.299669,-7.247590,-14.218489,-4.328770,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:31Z
LV,2024,1,win_pct,0.278421,0.308767,-0.030346,-0.242223,-0.054233,-0.006459,-0.088646,0.027954,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:31Z
MIA,2024,1,offensive_epa_per_play,-0.008476,-0.001988,-0.006488,-0.090904,-0.009925,-0.003051,-0.014877,0.001901,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:31Z
MIA,2024,1,point_diff_per_game,-2.393551,7.543078,-9.936629,-0.592115,-11.962669,-7.910589,-14.881488,-4.991769,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:31Z
MIA,2024,1,win_pct,0.432725,0.460095,-0.027370,-0.125740,-0.051257,-0.003483,-0.085670,0.030930,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:31Z
MIN,2024,1,offensive_epa_per_play,0.051297,0.057125,-0.005828,0.123369,-0.009265,-0.002391,-0.014217,0.002561,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:31Z
MIN,2024,1,point_diff_per_game,8.102258,15.940848,-7.838589,0.396337,-9.864629,-5.812550,-12.783449,-2.893730,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:31Z
MIN,2024,1,win_pct,0.809590,0.813288,-0.003698,0.800670,-0.027585,0.020189,-0.061998,0.054602,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:31Z
NE,2024,1,offensive_epa_per_play,-0.038800,-0.027315,-0.011486,-1.712831,-0.014923,-0.008049,-0.019874,-0.003097,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:31Z
NE,2024,1,point_diff_per_game,-5.680216,3.944989,-9.625205,-0.445394,-11.651245,-7.599166,-14.570065,-4.680346,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:31Z
NE,2024,1,win_pct,0.240555,0.308767,-0.068211,-1.724118,-0.092098,-0.044324,-0.126511,-0.009911,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:31Z
NO,2024,1,offensive_epa_per_play,-0.027004,-0.018870,-0.008134,-0.625166,-0.011571,-0.004697,-0.016523,0.000254,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:31Z
NO,2024,1,point_diff_per_game,-6.013366,5.144671,-11.158037,-1.167559,-13.184077,-9.131997,-16.102896,-6.213178,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:31Z
NO,2024,1,win_pct,0.304684,0.359223,-0.054539,-1.189046,-0.078426,-0.030652,-0.112839,0.003761,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:31Z
NYG,2024,1,offensive_epa_per_play,-0.045589,-0.035759,-0.009830,-1.175403,-0.013267,-0.006393,-0.018219,-0.001441,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:31Z
NYG,2024,1,point_diff_per_game,-6.924163,2.745308,-9.669471,-0.466248,-11.695510,-7.643431,-14.614330,-4.724611,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:31Z
