team_id,nfl_season,nfl_week,outcome_name,observed_prediction,counterfactual_prediction,mis_value,mis_z,interval_50_low,interval_50_high,interval_90_low,interval_90_high,low_confidence_flag,model_version,data_version,generated_at
ATL,2022,1,point_diff_per_game,-1.215837,0.431487,-1.647324,-0.071431,-3.783494,0.488847,-6.860973,3.566326,false,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
ATL,2022,1,win_pct,0.430578,0.441164,-0.010586,0.063474,-0.037684,0.016512,-0.076723,0.055551,true,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
ATL,2023,1,offensive_epa_per_play,-0.008628,-0.008550,-0.000078,-0.090971,-0.003450,0.003294,-0.008308,0.008151,true,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
ATL,2023,1,point_diff_per_game,-1.243882,0.396559,-1.640441,-0.065150,-3.776611,0.495729,-6.854090,3.573209,false,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
ATL,2023,1,win_pct,0.421457,0.439607,-0.018150,-1.057532,-0.045248,0.008948,-0.084287,0.047986,true,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
ATL,2024,1,offensive_epa_per_play,0.000573,0.000299,0.000274,0.675082,-0.003097,0.003646,-0.007955,0.008504,true,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
ATL,2024,1,point_diff_per_game,-0.431103,1.648972,-2.080075,-0.466379,-4.216245,0.056095,-7.293725,3.133575,false,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
ATL,2024,1,win_pct,0.472891,0.495427,-0.022536,-1.707434,-0.049634,0.004562,-0.088672,0.043601,true,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
ATL,2025,1,offensive_epa_per_play,-0.008815,-0.008550,-0.000265,-0.496713,-0.003637,0.003107,-0.008494,0.007964,true,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
ATL,2025,1,point_diff_per_game,-0.737782,0.396559,-1.134341,0.396739,-3.270511,1.001829,-6.347991,4.079308,false,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
ATL,2025,1,win_pct,0.432124,0.439607,-0.007484,0.523260,-0.034582,0.019614,-0.073621,0.058653,true,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
ATL,2026,1,offensive_epa_per_play,-0.019314,-0.019203,-0.000111,-0.162108,-0.003483,0.003261,-0.008340,0.008118,true,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
ATL,2026,1,point_diff_per_game,-1.191751,-1.111326,-0.080425,1.358590,-2.216595,2.055745,-5.294074,5.133225,false,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
ATL,2026,1,win_pct,0.374527,0.372402,0.002126,1.947350,-0.024972,0.029224,-0.064011,0.068262,true,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
BAL,2017,1,offensive_epa_per_play,0.009903,0.010099,-0.000196,-0.347123,-0.003568,0.003176,-0.008425,0.008033,true,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
BAL,2017,1,point_diff_per_game,2.904078,3.036106,-0.132028,1.311495,-2.268198,2.004142,-5.345678,5.081621,false,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
BAL,2017,1,win_pct,0.547452,0.557251,-0.009799,0.180136,-0.036897,0.017299,-0.075936,0.056338,true,hierarchical-eb-v0.4.0-offseason,features-0.4.0-offseason,2026-05-08T19:24:32Z
