team_id,nfl_season,nfl_week,outcome_name,observed_prediction,counterfactual_prediction,mis_value,mis_z,interval_50_low,interval_50_high,interval_90_low,interval_90_high,low_confidence_flag,model_version,data_version,generated_at
NYJ,2022,1,point_diff_per_game,-1.149877,-0.658760,-0.491118,-0.129943,-0.509061,-0.473174,-0.534912,-0.447323,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:37Z
NYJ,2022,1,win_pct,0.423156,0.491435,-0.068279,-0.574325,-0.075933,-0.060626,-0.086959,-0.049599,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:37Z
PHI,2022,1,offensive_epa_per_play,0.049829,0.053370,-0.003541,0.784902,-0.010801,0.003719,-0.021260,0.014178,true,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:37Z
PHI,2022,1,point_diff_per_game,6.674691,5.988341,0.686351,0.364279,-0.087946,1.460648,-1.203439,2.576141,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:37Z
PHI,2022,1,win_pct,0.784037,0.819495,-0.035458,0.478377,-0.062056,-0.008860,-0.100374,0.029458,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:37Z
PIT,2022,1,offensive_epa_per_play,0.015898,0.015037,0.000861,1.797237,-0.002710,0.004432,-0.007854,0.009577,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:37Z
PIT,2022,1,point_diff_per_game,-1.628257,1.240627,-2.868884,-1.127972,-3.278031,-2.459738,-3.867470,-1.870299,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:37Z
PIT,2022,1,win_pct,0.564900,0.585177,-0.020278,0.965266,-0.044204,0.003649,-0.078674,0.038119,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:37Z
SEA,2022,1,offensive_epa_per_play,-0.003945,-0.000299,-0.003647,0.760579,-0.007323,0.000030,-0.012619,0.005326,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:37Z
SEA,2022,1,point_diff_per_game,-0.638093,-0.658760,0.020667,0.084870,-0.364452,0.405786,-0.919274,0.960608,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:37Z
SEA,2022,1,win_pct,0.482277,0.491435,-0.009158,1.321904,-0.019657,0.001341,-0.034782,0.016466,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:37Z
SF,2022,1,offensive_epa_per_play,0.026987,0.030366,-0.003380,0.821985,-0.005815,-0.000944,-0.009324,0.002564,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:37Z
SF,2022,1,point_diff_per_game,4.126676,3.139260,0.987415,0.490646,-2.566805,4.541636,-7.687203,9.662034,true,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:37Z
SF,2022,1,win_pct,0.659633,0.678882,-0.019249,0.998246,-0.068901,0.030402,-0.140432,0.101933,true,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:37Z
TB,2022,1,offensive_epa_per_play,-0.007610,-0.000299,-0.007311,-0.082089,-0.008518,-0.006105,-0.010256,-0.004367,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:37Z
TB,2022,1,point_diff_per_game,-3.456067,-0.658760,-2.797308,-1.097929,-3.104697,-2.489918,-3.547539,-2.047077,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:37Z
TB,2022,1,win_pct,0.422890,0.491435,-0.068546,-0.582862,-0.078393,-0.058698,-0.092580,-0.044511,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:37Z
TEN,2022,1,offensive_epa_per_play,-0.009932,-0.000299,-0.009634,-0.616098,-0.009992,-0.009275,-0.010509,-0.008758,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:37Z
TEN,2022,1,point_diff_per_game,-2.648458,-0.658760,-1.989698,-0.758948,-2.623084,-1.356312,-3.535574,-0.443823,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:37Z
TEN,2022,1,win_pct,0.422979,0.491435,-0.068456,-0.579998,-0.075991,-0.060922,-0.086845,-0.050067,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:37Z
WAS,2022,1,offensive_epa_per_play,0.004225,0.011203,-0.006978,-0.005498,-0.007905,-0.006051,-0.009241,-0.004716,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:37Z
WAS,2022,1,point_diff_per_game,3.184450,0.765780,2.418670,1.091392,-0.599873,5.437213,-4.948545,9.785885,true,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:37Z
WAS,2022,1,win_pct,0.519839,0.561742,-0.041903,0.271668,-0.055274,-0.028531,-0.074538,-0.009268,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:37Z
