player,position,team,from_team,contract_aav,contract_total,contract_years,age,height,weight,experience,college,draft_year,draft_round,draft_pick,pfr_slug,source_url,import_method,imported_at
David Njoku,TE,LAC,CLE,0,0,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Kayode Awosika,G,LAC,DET,2000000,2000000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Keaton Mitchell,RB,LAC,BAL,4625000,9250000,2,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Tyler Biadasz,C,LAC,WAS,10000000,30000000,3,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Grant Stuard,LB,LAR,DET,2225000,4450000,2,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Jaylen Watson,CB,LAR,KC,17000000,51000000,3,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Joe Cardona,LS,LAR,MIA,1725000,3450000,2,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Benito Jones,DL,LV,MIA,0,0,0,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Connor Heyward,TE,LV,PIT,2250000,4500000,2,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Dareke Young,WR,LV,SEA,1802000,1802000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Jalen Nailor,WR,LV,MIN,11676667,35030000,3,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Kirk Cousins,QB,LV,ATL,6322500,12645000,2,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Kwity Paye,ED,LV,IND,16000000,48000000,3,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Nakobe Dean,LB,LV,PHI,12010000,36030000,3,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Quay Walker,LB,LV,GB,13500000,40500000,3,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Segun Olubi,LB,LV,IND,1145000,1145000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Spencer Burford,LT,LV,SF,3255000,3255000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Tyler Linderbaum,C,LV,BAL,27000000,81000000,3,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Alex Austin,CB,MIA,NE,1220000,1220000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Ben Sims,TE,MIA,MIN,1332500,1332500,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Bradley Pinion,P,MIA,ATL,1487500,1487500,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Charlie Heck,RT,MIA,TB,1402500,1402500,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Darrell Baker Jr.,CB,MIA,TEN,1402500,1402500,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
David Ojabo,ED,MIA,BAL,1402500,1402500,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Jalen Tolbert,WR,MIA,DAL,1402500,1402500,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Jamaree Salyer,G,MIA,LAC,1402500,1402500,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Joshua Uche,ED,MIA,PHI,1402500,1402500,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Lonnie Johnson,S,MIA,LV,1487500,1487500,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Malik Willis,QB,MIA,GB,22500000,67500000,3,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Marco Wilson,CB,MIA,CIN,1315000,1315000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Robert Beal Jr.,ED,MIA,SF,1195000,1195000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Ronnie Harrison,S,MIA,ATL,1400000,1400000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Taybor Pepper,LS,MIA,SF,1300000,1300000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
TuTu Atwell,WR,MIA,LAR,1402500,1402500,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Zane Gonzalez,K,MIA,ATL,1487500,1487500,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Zayne Anderson,S,MIA,GB,1402500,1402500,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Eric Johnson,DL,MIN,IND,1402500,1402500,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
James Pierre,CB,MIN,PIT,4250000,8500000,2,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Jauan Jennings,WR,MIN,SF,0,0,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Johnny Hekker,P,MIN,TEN,1487500,1487500,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Kyler Murray,QB,MIN,ARI,1300000,1300000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Alijah Vera-Tucker,T/G,NE,NYJ,14000000,42000000,3,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Dre'Mont Jones,ED,NE,BAL,12166667,36500000,3,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
James Hudson,LT,NE,NYG,1402500,1402500,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Julian Hill,TE,NE,MIA,5000000,15000000,3,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
K.J. Britt,LB,NE,MIA,1402500,1402500,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Kevin Byard,S,NE,CHI,7000000,7000000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Kindle Vildor,CB,NE,TB,1402500,1402500,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Mike Brown,S,NE,TEN,1315000,1315000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Reggie Gilliam,FB,NE,BUF,3600000,10800000,3,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Romeo Doubs,WR,NE,GB,17000000,68000000,4,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Anfernee Jennings,ED,NO,NE,1402500,1402500,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
David Edwards,G/T,NO,BUF,15250000,61000000,4,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Kaden Elliss,LB,NO,ATL,11000000,33000000,3,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Martin Emerson,CB,NO,CLE,1515000,1515000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Noah Fant,TE,NO,CIN,4375000,8750000,2,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Ryan Wright,P,NO,MIN,3500000,14000000,4,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Travis Etienne,RB,NO,JAX,12000000,48000000,4,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Ty Chandler,RB,NO,MIN,1215000,1215000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Zach Wilson,QB,NO,MIA,1402500,1402500,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Ar'Darius Washington,S,NYG,BAL,3000000,3000000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Brandon Allen,QB,NYG,TEN,1450000,1450000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Calvin Austin,WR,NYG,PIT,1500000,1500000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
D.J. Reader,DL,NYG,DET,6250000,12500000,2,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Daniel Faalele,G,NYG,BAL,1402500,1402500,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Darnell Mooney,WR,NYG,ATL,3000000,3000000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Elijah Campbell,S,NYG,MIA,1402500,1402500,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Greg Newsome,CB,NYG,JAX,8000000,8000000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Isaiah Likely,TE,NYG,BAL,13333333,40000000,3,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Jason Pinnock,CB,NYG,SF,1402500,1402500,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Jason Sanders,K,NYG,MIA,1425000,1425000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Jordan Stout,P,NYG,BAL,4100000,12300000,3,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Khalid Kareem,ED,NYG,ATL,0,0,0,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Lucas Patrick,G,NYG,CIN,1487500,1487500,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Patrick Ricard,FB,NYG,BAL,3815000,7630000,2,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Sam Roberts,DL,NYG,ATL,1215000,1215000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Shelby Harris,DL,NYG,CLE,3000000,3000000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Tremaine Edmunds,LB,NYG,CHI,12000000,36000000,3,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Dane Belton,S,NYJ,NYG,4000000,4000000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Demario Davis,LB,NYJ,NO,11000000,22000000,2,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Joseph Ossai,ED,NYJ,CIN,11500000,34500000,3,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Kingsley Enagbare,ED,NYJ,GB,9000000,9000000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Landon Young,LT,NYJ,NO,0,0,0,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Nahshon Wright,CB,NYJ,CHI,3500000,3500000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Tim Patrick,WR,NYJ,JAX,0,0,0,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Arnold Ebiketie,ED,PHI,ATL,4300000,4300000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Dameon Pierce,RB,PHI,KC,1290000,1290000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Elijah Moore,WR,PHI,DEN,1315000,1315000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
J.T. Gray,S,PHI,TB,1487500,1487500,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Joe Tryon,ED,PHI,CHI,1402500,1402500,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Johnny Mundt,TE,PHI,JAX,1500000,1500000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Jonathan Jones,CB,PHI,WAS,2000000,2000000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Marquise Brown,WR,PHI,KC,5000000,5000000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Stone Smartt,TE,PHI,NYJ,1290000,1290000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Tariq Woolen,CB,PHI,SEA,12000000,12000000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Brock Hoffman,C,PIT,DAL,2500000,2500000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Darnell Savage,S,PIT,BUF,1487500,1487500,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Jamel Dean,CB,PIT,TB,12250000,36750000,3,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Jaquan Brisker,S,PIT,CHI,5500000,5500000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Rico Dowdle,RB,PIT,CAR,6125000,12250000,2,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Sebastian Joseph,DL,PIT,TEN,5500000,11000000,2,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Travis Homer,RB,PIT,CHI,1300000,1300000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Dante Fowler Jr.,ED,SEA,DAL,0,0,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
D’Anthony Bell,S,SEA,CAR,1485000,1485000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Emanuel Wilson,RB,SEA,GB,1595000,1595000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Harrison Bryant,TE,SEA,HOU,1265000,1265000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Noah Igbinoghene,CB,SEA,WAS,1810000,1810000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Rodney Thomas,S,SEA,IND,1402500,1402500,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Brett Toth,G,SF,PHI,2500000,2500000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Cameron Sample,ED,SF,CIN,1393500,1393500,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Christian Kirk,WR,SF,HOU,3000000,3000000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Corliss Waitman,P,SF,PIT,1290000,1290000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Dre Greenlaw,LB,SF,DEN,6000000,6000000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Jack Jones,CB,SF,MIA,1215000,1215000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Mike Evans,WR,SF,TB,14133333,42400000,3,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Nate Hobbs,CB,SF,GB,3500000,3500000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Robert Jones,G,SF,DAL,1750000,1750000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Vederian Lowe,LT,SF,NE,4625000,9250000,2,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
A'Shawn Robinson,DL,TB,CAR,10000000,10000000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Al-Quadin Muhammad,ED,TB,DET,4000000,4000000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Alex Anzalone,LB,TB,DET,8500000,17000000,2,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Chase Lucas,CB,TB,SF,1145000,1145000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Christian Rozeboom,LB,TB,CAR,1550000,1550000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
David Sills,WR,TB,ATL,1215000,1215000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Jake Browning,QB,TB,CIN,1332500,1332500,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Justin Skule,LT,TB,MIN,1402500,1402500,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Kemon Hall,CB,TB,TEN,1215000,1215000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Kenneth Gainwell,RB,TB,PIT,7000000,14000000,2,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Miles Killebrew,S,TB,PIT,1790000,1790000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Rakeem Nunez-Roches,DL,TB,NYG,1300000,1300000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Scott Daly,LS,TB,CHI,0,0,0,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Alontae Taylor,CB,TEN,NO,19333333,58000000,3,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Austin Deculus,LT,TEN,LAC,1200000,1200000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Austin Schlottmann,C,TEN,NYG,3500000,7000000,2,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Cordale Flott,CB,TEN,NYG,15000000,45000000,3,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Daniel Bellinger,TE,TEN,NYG,8000000,24000000,3,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Hendon Hooker,QB,TEN,NYJ,1202500,2405000,2,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Jake Martin,LB,TEN,WAS,4500000,9000000,2,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
John Franklin-Myers,DL,TEN,DEN,21000000,63000000,3,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Jordan Elliott,DL,TEN,SF,4000000,8000000,2,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Joshua Williams,CB,TEN,KC,4000000,8000000,2,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
K.J. Osborn,WR,TEN,ATL,1215000,1215000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Kylen Granson,TE,TEN,PHI,1402500,1402500,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Malik Herring,ED,TEN,KC,1215000,1215000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Michael Carter,RB,TEN,ARI,1215000,1215000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Mitchell Trubisky,QB,TEN,BUF,5250000,10500000,2,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
Mohamoud Diabate,LB,TEN,CLE,1363000,1363000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2026,spotrac_fa_scraper,2026-05-18T15:18:54Z
