player,position,team,from_team,contract_aav,contract_total,contract_years,age,height,weight,experience,college,draft_year,draft_round,draft_pick,pfr_slug,source_url,import_method,imported_at
Akeem Spence,DT,JAX,PHI,0,0,0,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Alfred Blue,RB,JAX,HOU,895000,895000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Benjamin Ijalana,RT,JAX,NYJ,805000,805000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Carl Davis,DL,JAX,IND,0,0,0,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Cedric Ogbuehi,T,JAX,CIN,895000,895000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Chris Conley,WR,JAX,KC,2297500,4595000,2,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
D.J. Alexander,LB,JAX,PHI,805000,805000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Datone Jones,DT,JAX,DAL,805000,805000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Dontavius Russell,DL,JAX,,650876,2603504,4,,,,0,,,,,RussDo00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Geoff Swaim,TE,JAX,DAL,3300000,6600000,2,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Jake Ryan,ILB,JAX,GB,3750000,7500000,2,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Jawaan Taylor,,JAX,,1960856,7843422,4,,,,,,,,,TaylJa02,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Joshua Dobbs,QB,JAX,PIT,739781,2959124,4,,,,2,,,,,DobbJo00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
K'Lavon Chaisson,,JAX,,,,,,,,,,,,,ChaiKL00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Malcolm Smith,OLB,JAX,SF,0,0,0,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Najee Goode,OLB,JAX,IND,805000,805000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Nick Foles,QB,JAX,PHI,22000000,88000000,4,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Nick O'Leary,TE,JAX,MIA,0,0,0,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Ramik Wilson,ILB,JAX,LAR,805000,805000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Robert Rochell,,JAX,,,,,,,,,,,,,RochRo00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Ryquell Armstead,RB,JAX,,718184,2872736,4,,,,0,,,,,ArmsRy00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Travis Etienne,,JAX,,,,,,,,,,,,,EtieTr00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Tyler Davis,,JAX,SEA,570833,1712500,3,,,,,,,,,DaviTy02,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Alex Okafor,DE,KC,NO,5966667,17900000,3,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Bashaud Breeland,CB,KC,GB,2000000,2000000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Blake Bell,TE,KC,JAX,895000,895000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Carlos Hyde,RB,KC,JAX,2800000,2800000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Damien Wilson,LB,KC,DAL,2875000,5750000,2,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Darron Lee,LB,KC,NYJ,2555411,10221644,4,,,,3,,,,,LeexDa00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Emmanuel Ogbah,DL,KC,CLE,1652410,6609640,4,,,,3,,,,,OgbaEm00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Frank Clark,DL,KC,SEA,20800000,104000000,5,,,,4,,,,,ClarFr01,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Jeremiah Attaochu,OLB,KC,NYJ,895000,895000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
John Phillips,TE,KC,ARI,0,0,0,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Khalen Saunders,DL,KC,SEA,918295,3673180,4,,,,0,,,,,SaunKh00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
LeSean McCoy,RB,KC,BUF,3000000,3000000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Martinas Rankin,,KC,HOU,886567,3546268,4,,,,,,,,,RankMa00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Mecole Hardman,WR,KC,,1248763,4995052,4,,,,0,,,,,HardMe00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Morris Claiborne,CB,KC,NYJ,2000000,2000000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Neal Sterling,TE,KC,NYJ,805000,805000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Stefen Wisniewski,G,KC,PHI,0,0,0,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Terrell McClain,DT,KC,ARI,930000,930000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Willie Gay,,KC,SF,,,,,,,,,,,,GayJWi00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Dontrelle Inman,WR,LAC,NE,895000,895000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Lance Kendricks,TE,LAC,NE,930000,930000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Matt Overton,LS,LAC,JAX,0,0,0,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Ryan Groy,G,LAC,NO,805000,805000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Thomas Davis,LB,LAC,CAR,5250000,10500000,2,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Tyrod Taylor,QB,LAC,CLE,5500000,11000000,2,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Blake Bortles,QB,LAR,JAX,1000000,1000000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Clay Matthews Jr.,OLB,LAR,GB,4625000,9250000,2,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Eric Weddle,FS,LAR,BAL,5251025,10502050,2,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Adolphus Washington,DT,MIA,CIN,720000,720000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Allen Hurns,WR,MIA,DAL,2500000,2500000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Andy Isabella,WR,MIA,NO,1157468,4629870,4,,,,0,,,,,IsabAn00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Aqib Talib,DB,MIA,,9500000,57000000,6,,,,11,,,,,TaliAq99,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Austin Jackson,,MIA,PIT,,,,,,,,,,,,JackAu00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Bryan Witzmann,G,MIA,CLE,720000,720000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Chler Cox,RB,MIA,TEN,,,,,,,0,,,,,CoxxCh01,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Chris Reed,G/C,MIA,JAX,1487500,2975000,2,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Clive Walford,TE,MIA,NYJ,720000,720000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Colton McKivitz,,MIA,ARI,,,,,,,,,,,,McKiCo00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Danny Isidora,,MIA,MIN,650487,2601948,4,,,,,,,,,IsidDa00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Darnell Mooney,,MIA,,,,,,,,,,,,,MoonDa00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Dwayne Allen,TE,MIA,NE,3250000,6500000,2,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Eric Rowe,S/CB,MIA,NE,3500000,3500000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Evan Boehm,,MIA,IND,2025000,2025000,1,,,,,,,,,BoehEv00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Isaiah Prince,,MIA,NO,667580,2670320,4,,,,,,,,,PrinIs00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
J'Marcus Webb,RT,MIA,IND,930000,930000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Jason Strowbridge,,MIA,PIT,,,,,,,,,,,,StroJa02,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Jevon Holland,,MIA,HOU,,,,,,,,,,,,HollJe02,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
John Penisini,,MIA,DAL,,,,,,,,,,,,PeniJo00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Johnson Bademosi,,MIA,HOU,3125000,6250000,2,,,,,,,,,BadeJo00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Jonathan Marshall,,MIA,PIT,,,,,,,,,,,,MarsJo00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Jordan Love,,MIA,HOU,,,,,,,,,,,,LoveJo03,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Jordan Mills,RT,MIA,BUF,3000000,3000000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Josh Rosen,QB,MIA,ARI,4399440,17597760,4,,,,1,,,,,RoseJo01,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Julie'n Davenport,,MIA,HOU,746605,2986420,4,,,,,,,,,DaveJu00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Kevin Dotson,,MIA,TEN,,,,,,,,,,,,DotsKe00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Lachavious Simmons,,MIA,IND,,,,,,,,,,,,SimmLa00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Marcus Sherels,CB,MIA,MIN,0,0,0,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Raekwon Davis,,MIA,NO,,,,,,,,,,,,DaviRa03,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Ricardo Louis,WR,MIA,CLE,645000,645000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Robert Nkemdiche,DE,MIA,ARI,720000,720000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Ryan Fitzpatrick,QB,MIA,TB,5500000,11000000,2,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Terrance Smith,OLB,MIA,KC,720000,720000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Trey Lance,,MIA,HOU,,,,,,,,,,,,LancTr00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Tyler Patmon,CB,MIA,JAX,805000,805000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Vince Biegel,LB,MIA,NO,773437,3093748,4,,,,2,,,,,BiegVi00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Alexander Mattison,RB,MIN,BAL,867795,3471180,4,,,,0,,,,,MattAl01,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Britton Colquitt,P,MIN,CLE,930000,930000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Byron Cowart,DL,MIN,SEA,705149,2820596,4,,,,0,,,,,CowaBy00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Cameron Smith,LB,MIN,NE,703787,2815148,4,,,,0,,,,,SmitCa01,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Chuma Edoga,,MIN,SEA,896750,3587000,4,,,,,,,,,EdogCh00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Cody Barton,LB,MIN,DET,906531,3626124,4,,,,0,,,,,BartCo00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Dakota Dozier,LT,MIN,NYJ,895000,895000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Dillon Mitchell,WR,MIN,NE,650079,2600316,4,,,,0,,,,,MitcDi00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Dru Samia,,MIN,SEA,814985,3259940,4,,,,,,,,,SamiDr00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Geno Stone,,MIN,MIA,,,,,,,,,,,,StonGe00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Jordan Taylor,WR,MIN,DEN,725000,725000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Josh Doctson,WR,MIN,WAS,720000,720000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Josh Kline,G,MIN,TEN,5166667,15500000,3,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Kaare Vedvik,,MIN,BAL,571333,1714000,3,,,,,,,,,VedvKa00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Kris Boyd,DB,MIN,NYJ,657419,2629676,4,,,,0,,,,,BoydKr00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Marcus Epps,DB,MIN,BAL,672189,2688756,4,,,,0,,,,,EppsMa00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Mark Fields,,MIN,KC,590000,1770000,3,,,,,,,,,FielMa01,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Miles Boykin,WR,MIN,NYJ,893732,3574928,4,,,,0,,,,,BoykMi00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Oli Udoh,,MIN,BAL,,,,,,,,,,,,UdohOl00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Sean Mannion,QB,MIN,LAR,895000,895000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Shamar Stephen,DT,MIN,SEA,4150000,12450000,3,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Travis Homer,RB,MIN,DET,665840,2663360,4,,,,0,,,,,HomeTr00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Austin Seferian-Jenkins,TE,NE,JAX,895000,895000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Benjamin Watson,TE,NE,NO,3000000,3000000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Brandon Bolden,RB,NE,MIA,1850000,3700000,2,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Bruce Ellington,WR,NE,DET,895000,895000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Byron Cowart,DL,NE,MIN,705149,2820596,4,,,,0,,,,,CowaBy00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Cameron Meredith,WR,NE,NO,1010000,2020000,2,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Cameron Smith,LB,NE,CHI,703787,2815148,4,,,,0,,,,,SmitCa01,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Cassh Maluia,,NE,HOU,,,,,,,,,,,,MaluCa00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Cedrick Lang,T,NE,MIN,500000,500000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Chapelle Russell,,NE,SEA,,,,,,,,,,,,RussCh00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Chase Winovich,DL,NE,SEA,956828,3827312,4,,,,0,,,,,WinoCh00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Clayton Thorson,QB,NE,,698592,2794368,4,,,,0,,,,,ThorCl00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Damien Harris,RB,NE,CHI,907784,3631136,4,,,,0,,,,,HarrDa06,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Demaryius Thomas,WR,NE,HOU,2906000,2906000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Eric Tomlinson,TE,NE,NYG,0,0,0,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Hamsah Nasirildeen,,NE,NYJ,,,,,,,,,,,,NasiHa00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Hjalte Froholdt,,NE,SEA,810841,3243364,4,,,,,,,,,FrohHj00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Isaiah Hodgins,,NE,BAL,,,,,,,,,,,,HodgIs00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
J.J. Dielman,C,NE,LAR,0,0,0,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Jake Bailey,P,NE,PHI,702520,2810080,4,,,,0,,,,,BailJa00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
James Morgan,,NE,CHI,,,,,,,,,,,,MorgJa00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Jamie Collins,OLB,NE,CLE,2000000,2000000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Jared Veldheer,RT/T,NE,DEN,3500000,3500000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Jarrett Stidham,QB,NE,,789028,3156112,4,,,,0,,,,,StidJa00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Jashon Cornell,,NE,PHI,,,,,,,,,,,,CornJa01,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Jermaine Eluemunor,,NE,BAL,666791,2667164,4,,,,,,,,,ElueJe00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Joejuan Williams,DB,NE,,1656664,6626656,4,,,,0,,,,,WillJo13,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Justin Bethel,CB,NE,BAL,2000000,6000000,3,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Justin Herron,,NE,DEN,,,,,,,,,,,,HerrJu00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Kai Forbath,K,NE,JAX,0,0,0,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Korey Cunningham,,NE,ARI,632268,2529072,4,,,,,,,,,CunnKo00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:19Z
Lance Kendricks,TE,NE,GB,1020000,1020000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Marshall Newhouse,RT,NE,NO,930000,930000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
Matt LaCosse,TE,NE,DEN,1400000,2800000,2,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2019,spotrac_fa_scraper,2026-05-18T15:18:21Z
