player,position,team,from_team,contract_aav,contract_total,contract_years,age,height,weight,experience,college,draft_year,draft_round,draft_pick,pfr_slug,source_url,import_method,imported_at
Braden Fiske,DL,,CAR,,,,,,,0,,,,,FiskBr00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:38Z
Baron Browning,LB,ARI,DEN,1168944,4675775,4,,,,3,,,,,BrowBa01,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:38Z
Bilal Nichols,DL,ARI,LV,7000000,21000000,3,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Chris Moore,WR,ARI,TEN,2000000,2000000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
DeeJay Dallas,RB,ARI,SEA,2750000,8250000,3,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Desmond Ridder,QB,ARI,ATL,1406560,5626240,4,,,,2,,,,,RiddDe00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:38Z
Evan Brown,G/C,ARI,SEA,2350000,2350000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Jonah Williams,RT,ARI,CIN,15000000,30000000,2,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Justin Jones,DL,ARI,CHI,10388333,31165000,3,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Khyiris Tonga,DL,ARI,MIN,1750000,1750000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Mack Wilson,LB,ARI,NE,4250000,12750000,3,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Markus Bailey,LB,ARI,CIN,1125000,1125000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Marquis Haynes,DL,ARI,CAR,0,0,0,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Matt Goncalves,,ARI,ATL,,,,,,,,,,,,GoncMa00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:38Z
Max Melton,DB,ARI,ATL,,,,,,,0,,,,,MeltMa00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:38Z
Sean Bunting,CB,ARI,TEN,8500000,25500000,3,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Tejhaun Palmer,WR,ARI,IND,,,,,,,0,,,,,PalmTe00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:38Z
Tip Reiman,TE,ARI,IND,,,,,,,0,,,,,ReimTi00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:38Z
Zay Jones,WR,ARI,JAX,2250000,2250000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Antonio Hamilton,CB,ATL,ARI,1377500,1377500,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Bradlee Anae,ED,ATL,NYJ,985000,985000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Charlie Woerner,TE,ATL,SF,4000000,12000000,3,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Darnell Mooney,WR,ATL,CHI,13000000,39000000,3,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Jakeem Grant,WR,ATL,CLE,1125000,1125000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
James Smith-Williams,ED,ATL,WAS,1292500,1292500,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Jase McClellan,RB,ATL,ARI,,,,,,,0,,,,,McClJa05,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:38Z
Justin Simmons,FS,ATL,DEN,7500000,7500000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Kirk Cousins,QB,ATL,MIN,45000000,180000000,4,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Kirk Cousins,QB,ATL,,,,,,,,12,,2012,,,CousKi00,https://www.nfl.com/players/kirk-cousins/,manual_correction,2026-05-05T16:00:00Z
Matt Judon,LB,ATL,NE,13625000,54500000,4,,,,8,,,,,JudoMa00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:38Z
Ray-Ray McCloud,WR,ATL,SF,2500000,5000000,2,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Rondale Moore,WR,ATL,ARI,1731064,6924254,4,,,,3,,,,,MoorRo02,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:38Z
Ross Dwelley,TE,ATL,SF,1292500,1292500,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Ruke Orhorhoro,DL,ATL,ARI,,,,,,,0,,,,,OrhoRu00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:38Z
Chris Board,LB,BAL,NE,1292500,1292500,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Deonte Harty,WR,BAL,BUF,1292500,1292500,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Derrick Henry,RB,BAL,TEN,8000000,16000000,2,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Diontae Johnson,WR,BAL,CAR,,,,,,,5,,,,,JohnDi01,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:38Z
Eddie Jackson,FS,BAL,CHI,1500000,1500000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Josh Jones,T,BAL,HOU,1790000,1790000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Josh Tupou,DL,BAL,CIN,1125000,1125000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Ka'dar Hollman,CB,BAL,HOU,1055000,1055000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Keith Kirkwood,WR,BAL,NO,1125000,1125000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Russell Gage,WR,BAL,TB,1292500,1292500,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Tre'Davious White,DB,BAL,,,,,,,,7,,,,,WhitTr01,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:38Z
Amari Cooper,WR,BUF,CLE,20000000,100000000,5,,,,9,,,,,CoopAm00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:38Z
Austin Johnson,DL,BUF,LAC,3500000,3500000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Brandon Codrington,,BUF,NYJ,,,,,,,,,,,,CodrBr00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:38Z
Casey Toohill,ED,BUF,WAS,1140000,1140000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Chase Claypool,WR,BUF,MIA,1135000,1135000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Curtis Samuel,WR,BUF,WAS,8000000,24000000,3,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Daequan Hardy,DB,BUF,GB,,,,,,,0,,,,,HardDa02,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:38Z
Dawuane Smoot,ED,BUF,JAX,2500000,2500000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
DeShawn Williams,DL,BUF,CAR,1155000,1155000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Dee Delaney,CB,BUF,TB,1125000,1125000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Javon Solomon,DL,BUF,GB,,,,,,,0,,,,,SoloJa00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:38Z
Kareem Jackson,SS,BUF,HOU,1210000,1210000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
La'el Collins,RT,BUF,DAL,1750000,1750000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Mack Hollins,WR,BUF,ATL,390000,390000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Marquez Valdes-Scantling,WR,BUF,KC,2250000,2250000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Mike Edwards,S,BUF,KC,2800000,2800000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Mitchell Trubisky,QB,BUF,PIT,2625000,5250000,2,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Nicholas Morrow,LB,BUF,PHI,1500000,1500000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Terrell Burgess,S,BUF,WAS,1125000,1125000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Will Clapp,C,BUF,LAC,1292500,1292500,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
A'Shawn Robinson,ED,CAR,NYG,7500000,22500000,3,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Adonai Mitchell,WR,CAR,,,,,,,,0,,,,,MitcAd00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:38Z
Cam Gill,ED,CAR,TB,1055000,1055000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Charles Harris,ED,CAR,DET,0,0,0,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Chau Smith-Wade,DB,CAR,NYJ,,,,,,,0,,,,,SmitCh05,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:38Z
D.J. Wonnum,ED,CAR,MIN,6250000,12500000,2,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Damien Lewis,G,CAR,SEA,13250000,53000000,4,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Dane Jackson,CB,CAR,BUF,4250000,8500000,2,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
David Moore,WR,CAR,TB,1125000,1125000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Diontae Johnson,WR,CAR,PIT,,,,,,,5,,,,,JohnDi01,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:38Z
Feleipe Franks,QB,CAR,ATL,0,0,0,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Jadeveon Clowney,ED,CAR,BAL,10000000,20000000,2,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Jeremiah Trotter,LB,CAR,,,,,,,,0,,,,,TrotJe01,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:38Z
Jesper Horsted,TE,CAR,LV,0,0,0,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Johnathan Ford,S,CAR,GB,0,0,0,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Jonathon Brooks,RB,CAR,IND,,,,,,,0,,,,,BrooJo02,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:38Z
Jordan Fuller,SS,CAR,LAR,3250000,3250000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Josey Jewell,LB,CAR,DEN,6250000,18750000,3,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
K’Lavon Chaisson,ED,CAR,JAX,2500000,2500000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Michael Jackson,DB,CAR,SEA,,,,,,,5,,,,,JackMi01,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:38Z
Nick Scott,S,CAR,CIN,1292500,1292500,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Rashaad Penny,RB,CAR,PHI,1292500,1292500,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Robert Hunt,G,CAR,MIA,20000000,100000000,5,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
T.J. Smith,DL,CAR,MIN,915000,915000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Trevin Wallace,LB,CAR,NYJ,,,,,,,0,,,,,WallTr00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:38Z
Yosh Nijman,T,CAR,GB,4000000,8000000,2,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Amen Ogbongbemiga,LB,CHI,LAC,2100000,2100000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Austin Booker,DL,CHI,BUF,,,,,,,0,,,,,BookAu00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:38Z
Chris Williams,,CHI,CLE,,,,,,,,,,,,WillCh08,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:38Z
Coleman Shelton,G/C,CHI,LAR,3000000,3000000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
D'Andre Swift,RB,CHI,PHI,8000000,24000000,3,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Darrell Taylor,DL,CHI,SEA,,,,,,,4,,,,,TaylDa00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:38Z
Deandre Carter,WR,CHI,LV,1200000,1200000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Gerald Everett,TE,CHI,LAC,6000000,12000000,2,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Jake Curhan,T,CHI,SEA,1055000,1055000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Jake Martin,ED,CHI,IND,1292500,1292500,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Jonathan Owens,SS,CHI,GB,2375000,4750000,2,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Keenan Allen,WR,CHI,LAC,,,,,,,11,,,,,AlleKe00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:38Z
Kevin Byard,FS,CHI,PHI,7500000,15000000,2,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Matt Pryor,G/T,CHI,SF,1175000,1175000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Ryan Bates,,CHI,BUF,4250000,17000000,4,,,,,,,,,BateRy02,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:38Z
Geno Stone,SS,CIN,BAL,7000000,14000000,2,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Khalil Herbert,RB,CIN,CHI,902676,3610704,4,,,,3,,,,,HerbKh00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:38Z
Lawrence Guy,DL,CIN,NE,0,0,0,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Mike Gesicki,TE,CIN,NE,2500000,2500000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Sheldon Rankins,DL,CIN,HOU,12250000,24500000,2,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Trenton Brown,RT,CIN,NE,4750000,4750000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Vonn Bell,SS,CIN,CAR,1210000,1210000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Zack Moss,RB,CIN,IND,4000000,8000000,2,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Brian Allen,C,CLE,LAR,1125000,1125000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Cade York,K,CLE,NYG,985000,985000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
D'Onta Foreman,RB,CLE,CHI,1292500,1292500,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Devin Bush,LB,CLE,SEA,1500000,1500000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Giovanni Ricci,FB/TE,CLE,CAR,1105000,1105000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Hakeem Adeniji,G,CLE,MIN,1125000,1125000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Jameis Winston,QB,CLE,NO,4000000,4000000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Jerry Jeudy,WR,CLE,DEN,,,,,,,4,,,,,JeudJe00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:38Z
Jordan Hicks,LB,CLE,MIN,4000000,8000000,2,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Justin Hardee,CB,CLE,NYJ,1377500,1377500,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Nick Harris,,CLE,SEA,,,,,,,,,,,,HarrNi01,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:38Z
Nyheim Miller-Hines,RB,CLE,BUF,1995000,1995000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Quinton Jefferson,DL,CLE,NYJ,4000000,4000000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Tony Brown,CB,CLE,IND,1125000,1125000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Tyler Huntley,QB,CLE,BAL,1292500,1292500,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Wyatt Davis,G,CLE,NYG,1125000,1125000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Albert Huggins,DL,DAL,ATL,1055000,1055000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Andrew Booth,DB,DAL,MIN,,,,,,,2,,,,,BootAn00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:38Z
Carl Lawson,ED,DAL,NYJ,1125000,1125000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Eric Kendricks,LB,DAL,LAC,3000000,3000000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Ezekiel Elliott,RB,DAL,NE,2000000,2000000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Jonathan Mingo,WR,DAL,CAR,,,,,,,1,,,,,MingJo00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:38Z
Jordan Phillips,DL,DAL,NYG,,,,,,,9,,,,,PhilJo01,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:38Z
Linval Joseph,DL,DAL,BUF,2500000,2500000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Angelo Blackson,ED,DEN,JAX,1377500,1377500,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Brandon Jones,S,DEN,MIA,6666667,20000000,3,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Calvin Throckmorton,T,DEN,TEN,1055000,1055000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Cody Barton,LB,DEN,WAS,2500000,2500000,1,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
Devaughn Vele,WR,DEN,SEA,,,,,,,0,,,,,VeleDe00,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:38Z
John Franklin-Myers,DL,DEN,NYJ,13750000,55000000,4,,,,6,,,,,FranJo02,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,nflverse_trades_fallback,2026-05-18T15:18:38Z
Josh Reynolds,WR,DEN,DET,4500000,9000000,2,,,,,,,,,,https://www.spotrac.com/nfl/free-agents/signed/_/year/2024,spotrac_fa_scraper,2026-05-18T15:18:40Z
